"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PA 30:1"," [M-H]-@5.00",707.98961758203,517.860808481724,978.956717891724,319.671396577873,578.061556304768,424.015971290906,743.940367277012,319.671396577873,707.98961758203,473.400163132699,424.015971290906,424.015971290906,978.956717891724,815.524886831038,319.671396577873,473.400163132699,782.807801679076,578.061556304768,1338.71237844698,640.373306046126,424.015971290906,517.860808481724,578.061556304768,319.671396577873,424.015971290906,473.400163132699,424.015971290906,1034.92573100347,578.061556304768,1712.03191162717,1391.55056011297,782.807801679076,424.015971290906,707.98961758203,854.830913687673,1221.38577054771,1118.64210972396,578.061556304768,640.373306046126,782.807801679076,517.860808481724,707.98961758203,815.524886831038,1626.69860289342,743.940367277012,1034.92573100347,1060.89075349743,517.860808481724,640.373306046126,640.373306046126,743.940367277012,640.373306046126,319.671396577873,578.061556304768,578.061556304768,22.3261638432252
"PG 39:7"," [M-H]-@4.88",1626.69860289342,1257.1392907051,2488.25166447273,1570.84326976011,941.024114215905,2037.93291603604,3371.24020338599,2690.35120325713,2405.41617633785,8580.54116734748,3719.73096664114,6543.25764471686,3464.91457629439,7842.77379494768,7842.77379494768,3719.73096664114,6692.07812720161,7175.47660733322,1960.74246301565,4342.12542272719,7581.25015341629,2233.72773737846,7842.77379494768,4456.48694168206,3190.93733642942,2187.9540251399,1818.09326329959,1118.64210972396,1391.55056011297,898.761494922817,1960.74246301565,1221.38577054771,1712.03191162717,4282.32971112297,2744.74108536457,2459.38728185783,2348.23663247028,3371.24020338599,1960.74246301565,1818.09326329959,1712.03191162717,1538.63447488684,2921.18181952142,2187.9540251399,5658.69577603727,1626.69860289342,2037.93291603604,2530.81557511034,3075.91575654467,3660.25599297855,2584.65283142539,2968.72173068754,2834.86178398825,4748.28122391277,2968.72173068754,22.4349833131016
"plasmenyl-PE 36:2"," [M-H]-@6.60",5153.13534799435,6289.33066001893,4213.9000763739,3885.65596384799,3660.25599297855,3991.3748774096,3514.42337190523,3371.24020338599,6030.59166744479,4130.83029362121,4078.29456265301,3660.25599297855,2744.74108536457,5081.82969265839,4928.67225282779,3991.3748774096,4928.67225282779,5252.24897141774,5722.81358738548,4835.83974370954,4282.32971112297,4502.5501483236,5370.91325114622,3075.91575654467,4213.9000763739,7468.91020537391,22339.1385149186,4130.83029362121,6124.59842367946,7581.25015341629,5370.91325114622,4684.86472175451,5444.24300290601,4213.9000763739,4213.9000763739,4748.28122391277,3371.24020338599,4928.67225282779,4568.04361430066,3991.3748774096,4456.48694168206,4213.9000763739,6030.59166744479,3991.3748774096,3820.181791235,4342.12542272719,3820.181791235,6124.59842367946,4078.29456265301,4213.9000763739,4456.48694168206,6612.71816521373,3298.74597581063,4213.9000763739,4684.86472175451,22.6990802604102
"CL 72:4"," [M-2H](2-)@9.69",4835.83974370954,4835.83974370954,4621.09206757743,3241.97360008065,898.761494922817,2233.72773737846,3004.01763718004,2037.93291603604,2968.72173068754,4748.28122391277,7175.47660733322,5153.13534799435,6820.23597199196,6692.07812720161,4684.86472175451,6893.99101869691,5444.24300290601,4684.86472175451,5252.24897141774,2968.72173068754,6458.12179229517,7175.47660733322,3551.14758813268,3820.181791235,4684.86472175451,5081.82969265839,6369.13933549184,5153.13534799435,2377.92415703998,1503.80374201632,6289.33066001893,8868.25204713259,2488.25166447273,2834.86178398825,4130.83029362121,2584.65283142539,8058.29143969921,7468.91020537391,8580.54116734748,2258.812670135,3944.63350248391,3885.65596384799,7581.25015341629,6289.33066001893,3464.91457629439,1918.79593092549,4621.09206757743,6458.12179229517,5081.82969265839,4568.04361430066,4342.12542272719,4684.86472175451,3190.93733642942,3371.24020338599,2622.88783787293,22.9869951698138
"PC 37:6"," [M-Ac-H]-@5.80",14159.4172870317,16511.7738776391,13942.5319546468,12570.5021574445,38995.8923045246,20397.3985975092,12362.8544060816,12964.3948766442,12570.5021574445,18546.9651133156,13525.5969603434,14541.282991194,15924.7504294567,14994.1933742864,8420.87075083541,21875.7054352157,36175.8079706462,15924.7504294567,66772.8036080204,14994.1933742864,18996.1980238552,21469.6889966221,18227.3106571733,21469.6889966221,40898.1228379609,26975.7613843969,10081.7855588267,22339.1385149186,26386.6191432758,48136.539803773,12570.5021574445,16511.7738776391,21469.6889966221,32818.1265976948,20694.7584137579,69382.8734553005,26975.7613843969,13767.4155586639,14541.282991194,18546.9651133156,32818.1265976948,28036.3954852253,14541.282991194,16511.7738776391,20960.3514526219,29833.3524965028,18996.1980238552,12796.5625080866,11106.5995383829,13767.4155586639,12362.8544060816,11106.5995383829,16511.7738776391,16511.7738776391,20090.3062441553,23.1380626247328
"CL 76:12"," [M-2H](2-)@8.91",9098.52542038267,7175.47660733322,8058.29143969921,4621.09206757743,4684.86472175451,4130.83029362121,3551.14758813268,5081.82969265839,4167.15954181807,4568.04361430066,6543.25764471686,5484.76882944373,6030.59166744479,3820.181791235,4130.83029362121,3612.42450746274,4502.5501483236,8201.64304747211,8420.87075083541,5153.13534799435,7662.26575393545,12570.5021574445,6289.33066001893,6893.99101869691,3075.91575654467,9827.58516510342,4167.15954181807,11270.4635228106,6612.71816521373,6289.33066001893,9098.52542038267,6543.25764471686,5314.72626670759,6692.07812720161,6289.33066001893,6820.23597199196,9389.09614175612,5444.24300290601,5658.69577603727,3719.73096664114,6124.59842367946,8868.25204713259,9389.09614175612,9098.52542038267,4621.09206757743,5252.24897141774,7342.00216429879,6612.71816521373,6692.07812720161,5658.69577603727,5484.76882944373,4456.48694168206,4928.67225282779,5444.24300290601,2921.18181952142,23.1387516058033
"CL 82:8"," [M-2H](2-)@6.38",9250.64966236269,16977.7126066437,20694.7584137579,18227.3106571733,30921.7774279654,14856.5922293296,16266.6007322848,18996.1980238552,21469.6889966221,21875.7054352157,16511.7738776391,21875.7054352157,20960.3514526219,21875.7054352157,11106.5995383829,31811.2018101496,26975.7613843969,22765.2892577217,25359.4961376173,30921.7774279654,28562.8753300234,23275.8576896441,32818.1265976948,33288.4448987544,38995.8923045246,20960.3514526219,12796.5625080866,11692.1262614862,21469.6889966221,20960.3514526219,12796.5625080866,12184.9155840296,18227.3106571733,30921.7774279654,24927.793808888,18546.9651133156,26386.6191432758,22765.2892577217,13525.5969603434,20694.7584137579,24359.1009633871,24359.1009633871,16266.6007322848,34816.2292933379,14364.0936677753,20397.3985975092,20090.3062441553,14364.0936677753,17295.4484780253,20694.7584137579,21469.6889966221,13525.5969603434,18996.1980238552,28036.3954852253,17295.4484780253,23.1516375590736
"PE 39:7"," [M-H]-@6.10",91346.6549742346,80125.0146541009,101591.649877395,96213.6882275837,211984.842776692,113885.939588216,96213.6882275837,89756.1928241146,96213.6882275837,109331.860803225,87717.4768339602,96213.6882275837,129151.795798432,77856.7261190995,101591.649877395,71869.8109222765,96213.6882275837,132036.420915596,285136.004926193,182128.323351054,145525.564021415,91346.6549742346,109331.860803225,129151.795798432,199872.206548552,82573.7838642449,50170.0351653354,43832.3602661799,151836.85010263,151836.85010263,71869.8109222765,96213.6882275837,139579.628641828,121044.482007913,121044.482007913,352004.975271914,109331.860803225,60342.0065430414,56448.536332226,71869.8109222765,96213.6882275837,104314.230063418,64793.5896416226,91346.6549742346,182128.323351054,89756.1928241146,76887.4647095449,54000.7873822487,71869.8109222765,77856.7261190995,93754.3318697047,109331.860803225,104314.230063418,121044.482007913,139579.628641828,23.1843958181863
"PE 38:8"," [M-H]-@5.20",8201.64304747211,4684.86472175451,9250.64966236269,18996.1980238552,20694.7584137579,9827.58516510342,12796.5625080866,9098.52542038267,14856.5922293296,11692.1262614862,7243.7404663457,10560.0202811424,7581.25015341629,10560.0202811424,10807.0903027805,3885.65596384799,6458.12179229517,13767.4155586639,4167.15954181807,15403.1035120041,7045.24217979703,4684.86472175451,6543.25764471686,6030.59166744479,8058.29143969921,6369.13933549184,6030.59166744479,3660.25599297855,26975.7613843969,8420.87075083541,9652.2881630867,6692.07812720161,8674.60542344305,5868.92201781126,8580.54116734748,3264.9740364125,4167.15954181807,898.761494922817,7342.00216429879,16266.6007322848,5370.91325114622,3464.91457629439,3241.97360008065,5444.24300290601,5252.24897141774,2968.72173068754,3241.97360008065,2921.18181952142,5252.24897141774,10081.7855588267,8420.87075083541,6458.12179229517,6692.07812720161,10081.7855588267,8058.29143969921,23.4234454848819
"CerP 34:1"," [M-H]-@5.85",1338.71237844698,3004.01763718004,1391.55056011297,898.761494922817,2037.93291603604,1182.89941520448,1034.92573100347,2127.30970585188,898.761494922817,1118.64210972396,1538.63447488684,1464.39194596958,1391.55056011297,1626.69860289342,782.807801679076,2233.72773737846,2488.25166447273,1118.64210972396,3612.42450746274,1712.03191162717,2086.86468213465,3514.42337190523,2037.93291603604,2258.812670135,1818.09326329959,3371.24020338599,5314.72626670759,3004.01763718004,2968.72173068754,3991.3748774096,2377.92415703998,2348.23663247028,3719.73096664114,3719.73096664114,2834.86178398825,4130.83029362121,2690.35120325713,2744.74108536457,3944.63350248391,2459.38728185783,2530.81557511034,3241.97360008065,2834.86178398825,2530.81557511034,1712.03191162717,3820.181791235,2377.92415703998,5444.24300290601,2405.41617633785,1626.69860289342,1538.63447488684,1789.32580262947,1918.79593092549,1118.64210972396,1503.80374201632,23.5432760770312
"CL 78:1"," [M-2H](2-)@7.08",21875.7054352157,18546.9651133156,10081.7855588267,15403.1035120041,14159.4172870317,14159.4172870317,19551.2850426047,14364.0936677753,14994.1933742864,12796.5625080866,16977.7126066437,18227.3106571733,15403.1035120041,26386.6191432758,13767.4155586639,24359.1009633871,33288.4448987544,11692.1262614862,91346.6549742346,23275.8576896441,14994.1933742864,12362.8544060816,26975.7613843969,12362.8544060816,24086.534067023,18546.9651133156,33712.1593854565,14159.4172870317,16977.7126066437,16977.7126066437,13525.5969603434,21875.7054352157,25359.4961376173,12184.9155840296,12796.5625080866,62449.6329820844,10213.8036292411,24359.1009633871,20960.3514526219,11106.5995383829,12184.9155840296,12796.5625080866,17295.4484780253,17295.4484780253,30921.7774279654,12570.5021574445,13942.5319546468,25359.4961376173,18546.9651133156,21875.7054352157,18996.1980238552,14994.1933742864,25359.4961376173,14856.5922293296,13222.5141074643,23.6260873308299
"PA 28:4"," [M-H]-@1.83",3885.65596384799,4989.00768591836,6458.12179229517,4342.12542272719,7045.24217979703,3719.73096664114,3991.3748774096,3298.74597581063,3719.73096664114,5252.24897141774,4835.83974370954,6692.07812720161,4078.29456265301,7662.26575393545,6369.13933549184,5444.24300290601,8058.29143969921,5868.92201781126,4456.48694168206,5722.81358738548,6289.33066001893,3190.93733642942,7468.91020537391,7662.26575393545,8201.64304747211,4621.09206757743,3660.25599297855,2530.81557511034,3551.14758813268,2488.25166447273,2187.9540251399,3004.01763718004,4213.9000763739,2744.74108536457,4282.32971112297,2258.812670135,2809.51919385145,4502.5501483236,5868.92201781126,4342.12542272719,2744.74108536457,4078.29456265301,1712.03191162717,3124.36269521101,7175.47660733322,3241.97360008065,2530.81557511034,2622.88783787293,3885.65596384799,3371.24020338599,3464.91457629439,5314.72626670759,5484.76882944373,5081.82969265839,6220.53409162898,23.691675997488
"PA 37:2"," [M-H]-@6.89",743.940367277012,743.940367277012,815.524886831038,640.373306046126,978.956717891724,640.373306046126,707.98961758203,1034.92573100347,1118.64210972396,424.015971290906,1118.64210972396,978.956717891724,782.807801679076,854.830913687673,578.061556304768,815.524886831038,640.373306046126,1060.89075349743,2744.74108536457,517.860808481724,578.061556304768,473.400163132699,1464.39194596958,1034.92573100347,640.373306046126,640.373306046126,1257.1392907051,319.671396577873,707.98961758203,1034.92573100347,473.400163132699,517.860808481724,978.956717891724,743.940367277012,815.524886831038,743.940367277012,1221.38577054771,424.015971290906,898.761494922817,517.860808481724,898.761494922817,1391.55056011297,2258.812670135,854.830913687673,898.761494922817,898.761494922817,782.807801679076,707.98961758203,578.061556304768,517.860808481724,707.98961758203,473.400163132699,743.940367277012,815.524886831038,424.015971290906,24.4167821577437
"CL 82:13"," [M-2H](2-)@11.74",854.830913687673,1118.64210972396,743.940367277012,782.807801679076,1221.38577054771,815.524886831038,473.400163132699,743.940367277012,517.860808481724,517.860808481724,1182.89941520448,640.373306046126,640.373306046126,517.860808481724,473.400163132699,2086.86468213465,1060.89075349743,815.524886831038,1391.55056011297,707.98961758203,854.830913687673,1626.69860289342,782.807801679076,743.940367277012,898.761494922817,424.015971290906,782.807801679076,1221.38577054771,640.373306046126,782.807801679076,782.807801679076,1391.55056011297,743.940367277012,1182.89941520448,1118.64210972396,2377.92415703998,854.830913687673,517.860808481724,1034.92573100347,707.98961758203,854.830913687673,1182.89941520448,2488.25166447273,1464.39194596958,1118.64210972396,1182.89941520448,1221.38577054771,1338.71237844698,941.024114215905,1221.38577054771,978.956717891724,743.940367277012,578.061556304768,782.807801679076,743.940367277012,24.4928596063849
"PG 33:1"," [M-H]-@5.65",3944.63350248391,2127.30970585188,4130.83029362121,2459.38728185783,1960.74246301565,1503.80374201632,3298.74597581063,2622.88783787293,3612.42450746274,1818.09326329959,2584.65283142539,2037.93291603604,2690.35120325713,3298.74597581063,3612.42450746274,2968.72173068754,1464.39194596958,2622.88783787293,2809.51919385145,1818.09326329959,2405.41617633785,1789.32580262947,2809.51919385145,1789.32580262947,1712.03191162717,3124.36269521101,2348.23663247028,3264.9740364125,2348.23663247028,3124.36269521101,3124.36269521101,2127.30970585188,2348.23663247028,1818.09326329959,1789.32580262947,2127.30970585188,2127.30970585188,2584.65283142539,2622.88783787293,2690.35120325713,1538.63447488684,2258.812670135,2809.51919385145,2809.51919385145,1464.39194596958,2187.9540251399,1118.64210972396,2233.72773737846,3124.36269521101,2127.30970585188,2086.86468213465,2258.812670135,1464.39194596958,1918.79593092549,1789.32580262947,24.5360214333953
"CL 80:17"," [M-2H](2-)@4.84",319.671396577873,473.400163132699,517.860808481724,1221.38577054771,319.671396577873,517.860808481724,941.024114215905,815.524886831038,1570.84326976011,1464.39194596958,517.860808481724,898.761494922817,578.061556304768,1034.92573100347,1338.71237844698,707.98961758203,424.015971290906,517.860808481724,815.524886831038,473.400163132699,319.671396577873,815.524886831038,707.98961758203,473.400163132699,517.860808481724,2744.74108536457,1391.55056011297,743.940367277012,1060.89075349743,854.830913687673,1118.64210972396,978.956717891724,1118.64210972396,898.761494922817,941.024114215905,578.061556304768,517.860808481724,1118.64210972396,1257.1392907051,1626.69860289342,978.956717891724,815.524886831038,424.015971290906,707.98961758203,517.860808481724,1503.80374201632,1391.55056011297,898.761494922817,815.524886831038,743.940367277012,782.807801679076,1118.64210972396,1034.92573100347,1257.1392907051,640.373306046126,24.6833094774709
"PS 40:8"," [M-H]-@4.99",1570.84326976011,1182.89941520448,1538.63447488684,2809.51919385145,815.524886831038,1960.74246301565,2187.9540251399,1626.69860289342,1918.79593092549,2037.93291603604,1391.55056011297,1503.80374201632,1789.32580262947,1570.84326976011,1712.03191162717,1626.69860289342,1182.89941520448,854.830913687673,640.373306046126,578.061556304768,1118.64210972396,1338.71237844698,941.024114215905,1221.38577054771,1538.63447488684,1818.09326329959,743.940367277012,2187.9540251399,1464.39194596958,1918.79593092549,2488.25166447273,1538.63447488684,1391.55056011297,941.024114215905,1182.89941520448,640.373306046126,1060.89075349743,782.807801679076,1060.89075349743,978.956717891724,1034.92573100347,1221.38577054771,2037.93291603604,815.524886831038,815.524886831038,2377.92415703998,941.024114215905,1257.1392907051,1960.74246301565,978.956717891724,1338.71237844698,1034.92573100347,1221.38577054771,1464.39194596958,1626.69860289342,25.0483930712967
"PG 34:4"," [M-H]-@4.25",640.373306046126,1503.80374201632,578.061556304768,1712.03191162717,854.830913687673,898.761494922817,1060.89075349743,854.830913687673,1818.09326329959,1538.63447488684,941.024114215905,1060.89075349743,854.830913687673,1221.38577054771,978.956717891724,1503.80374201632,815.524886831038,640.373306046126,782.807801679076,743.940367277012,707.98961758203,707.98961758203,473.400163132699,517.860808481724,578.061556304768,2348.23663247028,1570.84326976011,941.024114215905,743.940367277012,743.940367277012,1570.84326976011,743.940367277012,854.830913687673,1503.80374201632,1034.92573100347,1626.69860289342,1338.71237844698,854.830913687673,782.807801679076,1034.92573100347,1391.55056011297,578.061556304768,319.671396577873,782.807801679076,1257.1392907051,743.940367277012,319.671396577873,782.807801679076,854.830913687673,1503.80374201632,1464.39194596958,941.024114215905,815.524886831038,1034.92573100347,1221.38577054771,25.2269655440106
"PE 38:1"," [M-H]-@7.29",48136.539803773,87717.4768339602,34816.2292933379,91346.6549742346,69382.8734553005,31811.2018101496,43832.3602661799,38297.9517129432,26975.7613843969,93754.3318697047,56448.536332226,129151.795798432,31811.2018101496,58724.6142706174,71869.8109222765,45678.3541423267,70760.904738422,104314.230063418,109331.860803225,47292.6383602812,104314.230063418,70760.904738422,190894.456675333,132036.420915596,63471.4515910202,48136.539803773,54000.7873822487,70760.904738422,38297.9517129432,25359.4961376173,56448.536332226,74339.1387505421,55222.1279283342,42899.5234995226,48136.539803773,96213.6882275837,55222.1279283342,82573.7838642449,85302.2070384946,64793.5896416226,70760.904738422,48136.539803773,93754.3318697047,74339.1387505421,199872.206548552,60342.0065430414,70760.904738422,113885.939588216,62449.6329820844,50170.0351653354,63471.4515910202,93754.3318697047,54000.7873822487,71869.8109222765,93754.3318697047,25.3203782929319
"PG 36:6"," [M-H]-@4.18",424.015971290906,424.015971290906,319.671396577873,473.400163132699,424.015971290906,782.807801679076,898.761494922817,578.061556304768,473.400163132699,1918.79593092549,1221.38577054771,782.807801679076,424.015971290906,782.807801679076,898.761494922817,1464.39194596958,941.024114215905,743.940367277012,578.061556304768,815.524886831038,640.373306046126,743.940367277012,1182.89941520448,640.373306046126,743.940367277012,1391.55056011297,2233.72773737846,424.015971290906,319.671396577873,815.524886831038,1221.38577054771,319.671396577873,517.860808481724,640.373306046126,578.061556304768,782.807801679076,1257.1392907051,743.940367277012,517.860808481724,424.015971290906,1060.89075349743,319.671396577873,578.061556304768,319.671396577873,782.807801679076,517.860808481724,707.98961758203,640.373306046126,517.860808481724,473.400163132699,424.015971290906,517.860808481724,782.807801679076,707.98961758203,782.807801679076,25.3255689793282
"PG 32:2"," [M-H]-@4.85",1118.64210972396,578.061556304768,1060.89075349743,978.956717891724,1060.89075349743,473.400163132699,1789.32580262947,1221.38577054771,1789.32580262947,1960.74246301565,640.373306046126,1818.09326329959,1538.63447488684,2488.25166447273,1538.63447488684,743.940367277012,1338.71237844698,1960.74246301565,473.400163132699,1257.1392907051,2348.23663247028,941.024114215905,1626.69860289342,1118.64210972396,707.98961758203,743.940367277012,473.400163132699,1789.32580262947,517.860808481724,517.860808481724,517.860808481724,424.015971290906,578.061556304768,815.524886831038,424.015971290906,707.98961758203,707.98961758203,2459.38728185783,978.956717891724,854.830913687673,319.671396577873,854.830913687673,707.98961758203,978.956717891724,1221.38577054771,707.98961758203,640.373306046126,854.830913687673,978.956717891724,941.024114215905,1060.89075349743,1626.69860289342,1060.89075349743,743.940367277012,1060.89075349743,25.4043100197559
"PA 38:3"," [M-H]-@6.02",36175.8079706462,55222.1279283342,109331.860803225,60342.0065430414,85302.2070384946,109331.860803225,37335.188332672,56448.536332226,33712.1593854565,132036.420915596,71869.8109222765,63471.4515910202,77856.7261190995,31811.2018101496,85302.2070384946,64793.5896416226,85302.2070384946,63471.4515910202,98514.3900552676,76887.4647095449,38297.9517129432,33712.1593854565,77856.7261190995,174821.754738674,104314.230063418,96213.6882275837,60342.0065430414,35604.7529681929,28562.8753300234,98514.3900552676,38297.9517129432,25359.4961376173,50170.0351653354,80125.0146541009,66772.8036080204,80125.0146541009,66772.8036080204,47292.6383602812,28562.8753300234,45678.3541423267,121044.482007913,36175.8079706462,39833.3047734115,25359.4961376173,145525.564021415,98514.3900552676,56448.536332226,18996.1980238552,41786.3781778188,56448.536332226,56448.536332226,80125.0146541009,80125.0146541009,76887.4647095449,91346.6549742346,25.5409801123007
"PG 44:2"," [M-H]-@9.69",517.860808481724,815.524886831038,640.373306046126,1626.69860289342,473.400163132699,319.671396577873,517.860808481724,424.015971290906,424.015971290906,743.940367277012,707.98961758203,941.024114215905,517.860808481724,319.671396577873,743.940367277012,1060.89075349743,743.940367277012,424.015971290906,1626.69860289342,898.761494922817,517.860808481724,11976.4592245101,517.860808481724,815.524886831038,1034.92573100347,1182.89941520448,517.860808481724,578.061556304768,898.761494922817,707.98961758203,898.761494922817,5658.69577603727,1060.89075349743,2258.812670135,7468.91020537391,26386.6191432758,18996.1980238552,978.956717891724,1503.80374201632,1182.89941520448,1626.69860289342,1338.71237844698,854.830913687673,1034.92573100347,640.373306046126,578.061556304768,473.400163132699,815.524886831038,1221.38577054771,1034.92573100347,854.830913687673,578.061556304768,640.373306046126,941.024114215905,815.524886831038,25.5837245727815
"PE 36:3"," [M-H]-@5.19",782.807801679076,898.761494922817,941.024114215905,707.98961758203,707.98961758203,854.830913687673,578.061556304768,707.98961758203,782.807801679076,578.061556304768,319.671396577873,815.524886831038,707.98961758203,640.373306046126,707.98961758203,1538.63447488684,707.98961758203,707.98961758203,854.830913687673,941.024114215905,815.524886831038,978.956717891724,743.940367277012,782.807801679076,1118.64210972396,898.761494922817,640.373306046126,815.524886831038,941.024114215905,640.373306046126,978.956717891724,473.400163132699,815.524886831038,782.807801679076,743.940367277012,319.671396577873,1391.55056011297,1221.38577054771,815.524886831038,898.761494922817,941.024114215905,517.860808481724,743.940367277012,473.400163132699,473.400163132699,978.956717891724,815.524886831038,1118.64210972396,424.015971290906,424.015971290906,473.400163132699,424.015971290906,707.98961758203,319.671396577873,473.400163132699,25.7138716453981
"PC 42:8"," [M-Ac-H]-@6.37",3264.9740364125,5370.91325114622,2921.18181952142,2037.93291603604,4078.29456265301,1257.1392907051,2233.72773737846,1338.71237844698,2187.9540251399,3190.93733642942,3264.9740364125,3464.91457629439,2187.9540251399,2086.86468213465,2348.23663247028,3371.24020338599,2834.86178398825,4213.9000763739,5868.92201781126,2744.74108536457,2690.35120325713,2086.86468213465,4282.32971112297,4989.00768591836,4568.04361430066,1338.71237844698,1338.71237844698,1060.89075349743,2127.30970585188,4078.29456265301,1712.03191162717,2037.93291603604,1626.69860289342,3241.97360008065,3371.24020338599,3464.91457629439,2622.88783787293,3075.91575654467,3190.93733642942,1918.79593092549,3885.65596384799,3004.01763718004,3612.42450746274,2127.30970585188,4502.5501483236,3464.91457629439,2405.41617633785,1503.80374201632,1818.09326329959,2258.812670135,1789.32580262947,3551.14758813268,2405.41617633785,2834.86178398825,2127.30970585188,25.9330097817363
"CL 78:2"," [M-2H](2-)@6.97",28562.8753300234,31811.2018101496,20397.3985975092,37335.188332672,33712.1593854565,24086.534067023,32818.1265976948,28562.8753300234,38297.9517129432,20090.3062441553,26154.9063350395,32818.1265976948,22339.1385149186,38995.8923045246,34816.2292933379,39833.3047734115,41786.3781778188,25359.4961376173,64793.5896416226,38995.8923045246,34816.2292933379,26154.9063350395,42899.5234995226,43832.3602661799,39833.3047734115,52530.7338662063,39833.3047734115,26975.7613843969,33288.4448987544,56448.536332226,33712.1593854565,32818.1265976948,42899.5234995226,26386.6191432758,26386.6191432758,20397.3985975092,32818.1265976948,32818.1265976948,38995.8923045246,43832.3602661799,38297.9517129432,37335.188332672,33712.1593854565,37335.188332672,34816.2292933379,39833.3047734115,31811.2018101496,37335.188332672,28036.3954852253,37335.188332672,28036.3954852253,25359.4961376173,42899.5234995226,50170.0351653354,42899.5234995226,25.991086522175
"PE 30:0"," [M-H]-@6.13",5314.72626670759,2187.9540251399,5370.91325114622,5370.91325114622,8058.29143969921,4282.32971112297,2584.65283142539,4213.9000763739,3944.63350248391,4167.15954181807,5252.24897141774,3820.181791235,2968.72173068754,4130.83029362121,3820.181791235,5936.64649159397,4078.29456265301,1712.03191162717,3885.65596384799,3075.91575654467,2258.812670135,1182.89941520448,1789.32580262947,2187.9540251399,2488.25166447273,1789.32580262947,3885.65596384799,2834.86178398825,5153.13534799435,2377.92415703998,2584.65283142539,4502.5501483236,2921.18181952142,2348.23663247028,1257.1392907051,4835.83974370954,2405.41617633785,1918.79593092549,2744.74108536457,2037.93291603604,2127.30970585188,898.761494922817,1626.69860289342,1503.80374201632,1789.32580262947,1257.1392907051,1818.09326329959,1626.69860289342,4342.12542272719,3004.01763718004,3298.74597581063,2809.51919385145,2690.35120325713,2037.93291603604,2233.72773737846,26.137131092882
"PC 42:5"," [M-Ac-H]-@7.37",3551.14758813268,6458.12179229517,2744.74108536457,5444.24300290601,3991.3748774096,2187.9540251399,3885.65596384799,4748.28122391277,6369.13933549184,6369.13933549184,3991.3748774096,3514.42337190523,3264.9740364125,3241.97360008065,4989.00768591836,6458.12179229517,6220.53409162898,4078.29456265301,3124.36269521101,5444.24300290601,5081.82969265839,7045.24217979703,4684.86472175451,3190.93733642942,5081.82969265839,2488.25166447273,2968.72173068754,5722.81358738548,1918.79593092549,4282.32971112297,3514.42337190523,5252.24897141774,6893.99101869691,6458.12179229517,4684.86472175451,6030.59166744479,7175.47660733322,5314.72626670759,4078.29456265301,6220.53409162898,6612.71816521373,4621.09206757743,5658.69577603727,7662.26575393545,7342.00216429879,7045.24217979703,7243.7404663457,9250.64966236269,5370.91325114622,6458.12179229517,3241.97360008065,3991.3748774096,4130.83029362121,4078.29456265301,6458.12179229517,26.6206584728988
"CL 68:6"," [M-2H](2-)@5.51",2968.72173068754,2921.18181952142,5722.81358738548,5484.76882944373,2921.18181952142,11106.5995383829,2834.86178398825,8420.87075083541,3885.65596384799,4621.09206757743,5658.69577603727,4748.28122391277,3944.63350248391,2834.86178398825,4748.28122391277,2037.93291603604,1391.55056011297,2809.51919385145,1221.38577054771,4456.48694168206,1918.79593092549,5081.82969265839,2187.9540251399,2744.74108536457,2258.812670135,3241.97360008065,3991.3748774096,5484.76882944373,3075.91575654467,2809.51919385145,7045.24217979703,4213.9000763739,2405.41617633785,1918.79593092549,1918.79593092549,1464.39194596958,2086.86468213465,3004.01763718004,2187.9540251399,4568.04361430066,5583.55899821461,1818.09326329959,3719.73096664114,3464.91457629439,2233.72773737846,2690.35120325713,3719.73096664114,3298.74597581063,3241.97360008065,2921.18181952142,3514.42337190523,2187.9540251399,2187.9540251399,4502.5501483236,3885.65596384799,26.6909916621871
